0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,6
0,6,7,114
0,7,9,99
0,8,11,116
0,9,12,117
0,10,15
0,11,16
0,12,17,65,74,113
0,13,18
0,14,26
0,15,27
0,16,28
0,17,31
0,18,32,66
0,19,33
0,20,37
0,21,38
0,22,39
0,23,46
0,24,47
0,25,50
0,26,52
0,27,53
0,28,55
0,29,58
0,30,59
0,31,69
0,32,70
0,33,72
0,34,75
0,35,76
0,36,78
0,37,79
0,38,85
0,39,87
0,40,88
0,41,92
0,42,93
0,43,94
0,44,95
0,45,97
0,46,108
0,47,109
0,48,125
0,49,126
0,50,128
0,51,129
0,52,132
0,53,133
0,54,134
0,55,135
0,56,136
0,57,137
0,58,138
0,59,139
1,26,1,11,93,277,648,757,795,899,1089,1141,1356,1787,1928,1937,2350,2381,2454,2475,2526,2576,2609,2747,2827
1,60,2
1,61,3,974
1,62,4
1,12,6,16,44,70,136,143,179,191,267,285,420,438,526,574,584,593,620,628,638,644,863,869,881,929,995,1014,1028,1082,1110,1136,1209,1271,1279,1282,1289,1339,1365,1384,1432,1435,1440,1448,1464,1490,1495,1499,1523,1528,1539,1578,1624,1632,1641,1677,1683,1694,1718,1753,1762,1781,1816,1839,1857,1898,1909,1943,1957,1992,2040,2068,2091,2113,2117,2184,2216,2228,2242,2324,2368,2371,2451,2485,2491,2510,2518,2522,2555,2585,2618,2621,2639,2664,2670,2685,2694,2815,2846,2850
1,63,7,1449
1,64,9
1,65,12,1847
1,66,13,115,118,299,325,395,447,454,516,583,632,640,667,935,951,962,1054,1061,1081,1268,1411,1470,1492,1564,1792,1830,1865,1968,1980,1998,2042,2058,2124,2183,2197,2273,2385,2398,2407,2436,2509,2787,2796,2831,2843
1,67,14
1,68,17
1,69,18,2578
1,70,21,1811,2065
1,71,22
1,56,23,416,467,565,1827,2039,2067,2296
1,72,24
1,73,26,687,767,1371,1454,1590,1923
1,74,28,555,689,769,897,1373,1457,1572,1593,1622,1670,1707,1724,1757,1926
1,75,30,557,771
1,76,31,558,772
1,77,34,60
1,78,35,61
1,79,36,62,697,819,1017,1129,1171,1241,1835,2177,2186,2364,2449,2489,2516,2598,2616,2763
